run_id,repeat,fold,population,population_state,training_id_hash,validation_id_hash,eligible_training_id_hash,eligible_validation_id_hash,centers,boundary,n_train_before_eligibility,n_validation_before_eligibility,n_train_after_eligibility,n_validation_after_eligibility,train_events,train_censors,validation_events,validation_censors,train_structural_absence,train_small_roi_1_9,train_extractable,validation_structural_absence,validation_small_roi_1_9,validation_extractable,n_structural_absence,n_small_roi_1_9,n_extractable,inner_5fold_feasible,paired_comparator_run_id,paired_population_equal,R_low_candidate_hash,R_high_candidate_hash,B_data_read,B_reader_invoked,B_source_opened,B_statistics_generated,performance_generated,binding_W04_modeling_protocol_sha256,binding_W03_candidate_freeze_sha256,binding_W07_outer_split_config_sha256,binding_W07_outer_split_artifact_sha256,binding_W07A_protocol_sha256,binding_W07A_amendment_json_sha256,binding_P4R_reconciliation_sha256
M2_dual_radiomics,5,5,dual_radiomics,dual_radiomics,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,19d28f5d2ede250b017aaf05c3f21d7713bde2ccd1de6563b8ea48fd18eb3459,8f7011cec339c919e8fe9c89914fa71da0577f92f24da70ced5516f3c1e4db6c,"[2.113420691530584,3.5060036234391987]",2.809712157484891,315,78,285,69,65,220,18,51,21,9,285,4,5,69,25,14,354,True,M3L_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_dual_radiomics,5,5,dual_radiomics,dual_radiomics,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,19d28f5d2ede250b017aaf05c3f21d7713bde2ccd1de6563b8ea48fd18eb3459,8f7011cec339c919e8fe9c89914fa71da0577f92f24da70ced5516f3c1e4db6c,"[2.113420691530584,3.5060036234391987]",2.809712157484891,315,78,285,69,65,220,18,51,21,9,285,4,5,69,25,14,354,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3H_dual_radiomics,5,5,dual_radiomics,dual_radiomics,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,19d28f5d2ede250b017aaf05c3f21d7713bde2ccd1de6563b8ea48fd18eb3459,8f7011cec339c919e8fe9c89914fa71da0577f92f24da70ced5516f3c1e4db6c,"[2.113420691530584,3.5060036234391987]",2.809712157484891,315,78,285,69,65,220,18,51,21,9,285,4,5,69,25,14,354,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M4,5,5,dual_radiomics,dual_radiomics,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,19d28f5d2ede250b017aaf05c3f21d7713bde2ccd1de6563b8ea48fd18eb3459,8f7011cec339c919e8fe9c89914fa71da0577f92f24da70ced5516f3c1e4db6c,"[2.113420691530584,3.5060036234391987]",2.809712157484891,315,78,285,69,65,220,18,51,21,9,285,4,5,69,25,14,354,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0-R,5,5,main,main,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,"[2.113420691530584,3.5060036234391987]",2.809712157484891,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1-R,5,5,main,main,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,"[2.113420691530584,3.5060036234391987]",2.809712157484891,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2-R,5,5,main,main,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,"[2.113420691530584,3.5060036234391987]",2.809712157484891,315,78,315,78,71,244,18,60,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_vs_M3H,5,5,dual_radiomics,comparison_only,9b53ee37353270e1b0ca616aa5918ffb5cc9d2feb411e13c5e36ece0e8ae3230,da919837310ecbc19da2290d84a58a297c7c2b52b9e1c2ea8522e5fc85dd33f6,19d28f5d2ede250b017aaf05c3f21d7713bde2ccd1de6563b8ea48fd18eb3459,8f7011cec339c919e8fe9c89914fa71da0577f92f24da70ced5516f3c1e4db6c,"[2.113420691530584,3.5060036234391987]",2.809712157484891,315,78,285,69,65,220,18,51,21,9,285,4,5,69,25,14,354,True,M3H_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0,6,1,main,main,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1,6,1,main,main,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2,6,1,main,main,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0_W_available,6,1,W_available,W_available,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,M5,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M5,6,1,W_available,W_available,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,M0_W_available,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_low,6,1,R_low,R_low,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,a4414bf2882bd158c7f7e4a14cf24e5c75d2b315871f74ad1a8058f743e81b74,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,314,77,71,243,17,60,0,0,314,1,1,77,1,1,391,True,M3L,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L,6,1,R_low,R_low,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,a4414bf2882bd158c7f7e4a14cf24e5c75d2b315871f74ad1a8058f743e81b74,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,314,77,71,243,17,60,0,0,314,1,1,77,1,1,391,True,M2_R_low,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_high,6,1,R_high,R_high,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,3f55e0d79882abadedcf589c0f819ab8391ea5f71636c91946c450810e7f31f0,b71ac8a0d9fc206c42e66b8f1a5b504c251886556a4bb253666aa69d5d6d3a8a,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,281,75,66,215,18,57,21,12,281,3,1,75,24,13,356,True,M3H,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3H,6,1,R_high,R_high,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,3f55e0d79882abadedcf589c0f819ab8391ea5f71636c91946c450810e7f31f0,b71ac8a0d9fc206c42e66b8f1a5b504c251886556a4bb253666aa69d5d6d3a8a,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,281,75,66,215,18,57,21,12,281,3,1,75,24,13,356,True,M2_R_high,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_dual_radiomics,6,1,dual_radiomics,dual_radiomics,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,3f55e0d79882abadedcf589c0f819ab8391ea5f71636c91946c450810e7f31f0,52673a2f12c419098a906986e1df1f3a04dc1f6f853020b9381d42a83ec50a38,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,281,73,66,215,17,56,21,12,281,4,2,73,25,14,354,True,M3L_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_dual_radiomics,6,1,dual_radiomics,dual_radiomics,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,3f55e0d79882abadedcf589c0f819ab8391ea5f71636c91946c450810e7f31f0,52673a2f12c419098a906986e1df1f3a04dc1f6f853020b9381d42a83ec50a38,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,281,73,66,215,17,56,21,12,281,4,2,73,25,14,354,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3H_dual_radiomics,6,1,dual_radiomics,dual_radiomics,94d0ebb8205b278c188c7408727b89f5b4f147d4b988fa9f969dd7ca9050a718,fac0b4561ae3a5f9e42852a04c865b06d33a272e98047c71b3d81822d2643ab9,3f55e0d79882abadedcf589c0f819ab8391ea5f71636c91946c450810e7f31f0,52673a2f12c419098a906986e1df1f3a04dc1f6f853020b9381d42a83ec50a38,"[2.0877576414609313,3.4990461271036324]",2.793401884282282,314,79,281,73,66,215,17,56,21,12,281,4,2,73,25,14,354,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
