影像号,reader,structural_state,status,failure_class,failure_reason,diagnostics_Configuration_EnabledImageTypes,diagnostics_Configuration_Settings,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Hash,diagnostics_Image-original_Maximum,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Size,diagnostics_Image-original_Spacing,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_CenterOfMass,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Size,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_VoxelNum,diagnostics_Versions_Numpy,diagnostics_Versions_PyRadiomics,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Versions_SimpleITK
IMG-E93A5C05AD,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,c4ec27bcaf81604ba4a833f0a6096cf75bb460c8,12.76768684387207,4.151038421148453,0.43090561032295227,"(31, 29, 20)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 5, 21, 19, 10)","(-36.44778787878788, 62.42093636363637, -14.942245454545443)","(15.246212121212121, 14.813636363636364, 9.372727272727273)",02b54a01d8a775a16a405e6a43eb6e4d2d8f05e5,"(31, 29, 20)","(1.0, 1.0, 1.9999999999999998)",1.0,1320.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-5162797D54,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,beb34164bd435ff19ef9f635c59bf99524f63a05,11.724011421203613,3.755428450047803,0.0,"(35, 46, 31)","(0.9999999999999999, 1.0000000000000002, 1.9999999999999998)","(5, 6, 5, 25, 35, 21)","(-10.819143619689132, 58.37378980255764, 20.91088291700231)","(16.808197098779644, 22.183743955790927, 14.170619387520148)",419c859670ebd18aaedd11254849936b8e4cbf3d,"(35, 46, 31)","(0.9999999999999999, 1.0000000000000002, 1.9999999999999998)",5.0,4343.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-91927D1621,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,40db4b1f4de24b5dfd1b5fcdfc43df7ee7ed5361,11.208946228027344,3.049806209135388,-0.2659507989883423,"(108, 102, 41)","(1.0, 1.0, 2.0)","(8, 8, 0, 93, 89, 40)","(7.795640604493691, 30.881374298462095, 27.898038128541316)","(54.38599041311786, 53.212471112780605, 18.585265272458535)",4d95c0275b6ee87416146f201eb021d6283b23cf,"(108, 102, 41)","(1.0, 1.0, 2.0)",25.0,122459.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-114C90DEA1,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,9247990193485562487617419f023ecd43874ac7,7.520998954772949,2.7052421608508936,0.0,"(58, 50, 26)","(1.0, 1.0, 1.9999999999999998)","(15, 10, 5, 30, 23, 20)","(5.7857640460381, 28.999931837555742, 47.31403847200373)","(30.710526315789473, 21.473684210526315, 14.526315789473685)",478739fe36382b9a87fb4f4b421cb96083a0d54d,"(58, 50, 26)","(1.0, 1.0, 1.9999999999999998)",7.0,38.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-FD6A3F9B5F,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,5e1d8c4bb43693b5405afb763bde74e1698be313,8.855849266052246,3.2919603055027653,0.0,"(49, 50, 29)","(1.0, 0.9999999999999999, 2.0)","(5, 8, 5, 36, 36, 22)","(-18.101201044299533, 43.90112340731772, 44.26315006057454)","(23.410415856976293, 24.352895452778856, 15.752234745433347)",605e61fc63d7dc90a4aa1f2633b12ea26c7b4564,"(49, 50, 29)","(1.0, 0.9999999999999999, 2.0)",11.0,5146.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-54236152F7,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,1eade56a775ee22d88d46008e9da24c8076e7841,13.720312118530273,3.9403595972449357,-0.3341732621192932,"(51, 57, 43)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 5, 39, 47, 33)","(-3.3925518852505014, 46.97150340415941, 12.40197517330779)","(24.804148114749477, 29.337203404159386, 19.191737586653893)",5a8fbe13e26b3730eb0550a672c85242d2cda194,"(51, 57, 43)","(1.0, 1.0, 1.9999999999999998)",2.0,17743.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-CFAF88B4CD,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,7d9ed45750a327caf313e0059d28ed03e87117c7,12.759157180786133,4.14615974416591,0.4945894181728363,"(41, 39, 28)","(1.0, 1.0, 1.9999999999999998)","(5, 8, 5, 31, 26, 18)","(-16.450205439330514, 44.54812970711299, -29.27790585774058)","(18.794194560669457, 19.57112970711297, 12.586297071129707)",b0c590aefa3d1df9ccc51aae96f049c39182954c,"(41, 39, 28)","(1.0, 1.0, 1.9999999999999998)",3.0,3824.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-2598452A2C,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,55c80a478c0e77943c16474110f83e6f8a5613b3,8.091297149658203,2.7858576616214044,-0.21045784652233124,"(38, 38, 27)","(0.9999999999999999, 1.0, 1.9999999999999998)","(17, 21, 14, 4, 4, 2)","(-15.849184528723786, 22.78861281697671, -2.118558627675796)","(17.866666666666667, 22.866666666666667, 14.466666666666667)",fa128b3fea4481cd855602d9313ecfe2687629f3,"(38, 38, 27)","(0.9999999999999999, 1.0, 1.9999999999999998)",1.0,15.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-A7D59529BB,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,3a7c6d86a2cd960c196001b129da0a8e5c8695b8,10.641439437866211,4.027453866144067,0.24238207936286926,"(54, 47, 33)","(0.9999999999999998, 0.9999999999999999, 2.0)","(5, 6, 3, 44, 36, 28)","(-18.813606019968855, 39.88791859910863, -9.03954010660393)","(24.207613499397347, 24.241462434712737, 17.608075532342305)",af593c3cd4efbe0cc43c41e1c057cd3efd6edb0f,"(54, 47, 33)","(0.9999999999999998, 0.9999999999999999, 2.0)",6.0,9956.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-70906056DC,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,74650ff61f616d70d31053bdd7d48f75e4826d53,9.510908126831055,3.1217791239235595,0.26163721084594727,"(29, 50, 30)","(1.0, 1.0, 1.9999999999999998)","(6, 5, 5, 14, 40, 20)","(1.73547142857144, 14.15880000000003, -39.94050000000003)","(13.708571428571428, 13.08, 8.2)",e3534a220e9df57b433d28f2524306f711557211,"(29, 50, 30)","(1.0, 1.0, 1.9999999999999998)",8.0,175.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-D085D2AAE2,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,f60d290e36caabe965c0846390b145112caa9114,10.270573616027832,3.5315824697939355,0.2615518569946289,"(35, 42, 29)","(0.9999999999999999, 1.0, 1.9999999999999998)","(8, 8, 5, 18, 26, 19)","(4.240292259302002, 48.713716876219635, 14.207777568284513)","(15.221343873517787, 19.654150197628457, 15.256916996047432)",64ce16e020c03feb8517249995b25b383489701a,"(35, 42, 29)","(0.9999999999999999, 1.0, 1.9999999999999998)",15.0,506.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-EC1E7A94F3,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,b73e6e230cf572f419b10e49f4ac3767003d49a2,6.262270450592041,2.417153580719276,0.31244534254074097,"(42, 39, 33)","(1.0000000000000002, 0.9999999999999999, 2.0)","(12, 12, 12, 13, 17, 14)","(-4.11237957503247, 5.927554635121179, -2.6161943701306285)","(18.73170731707317, 19.024390243902438, 18.646341463414632)",e35f9b3aa27eb7e481a52ddab67f0ae1800cbb22,"(42, 39, 33)","(1.0000000000000002, 0.9999999999999999, 2.0)",8.0,82.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-63FD509047,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,173b0aa2b6dc632fda5ed319b1159984f7dfb491,8.239157676696777,2.8965200893758927,-0.04757596552371979,"(52, 55, 33)","(1.0, 1.0, 2.0)","(7, 11, 5, 39, 35, 24)","(4.768626096703933, 24.537647982581404, 27.174875718237587)","(23.693396226415093, 30.504716981132077, 16.00943396226415)",a4826850ff221547eb4ee51834241f7b330d844d,"(52, 55, 33)","(1.0, 1.0, 2.0)",16.0,212.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-83994CA207,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,7071628a0ca0ab77da532d75c9bb7996d96580c6,6.76779842376709,2.739934367416064,0.0,"(49, 39, 27)","(0.9999999999999999, 1.0, 2.0)","(7, 8, 4, 34, 26, 19)","(-8.063768734574602, 44.72320323502239, 14.232052606624531)","(16.532299741602067, 18.41188630490956, 12.627906976744185)",aaae3c4c8001b6e7b37944406ebb8e9be32d8370,"(49, 39, 27)","(0.9999999999999999, 1.0, 2.0)",7.0,1935.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-BB361E6F33,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,57f350b9a1ca7a97330609e4a287c72a6f7864d8,12.514646530151367,4.032936694750867,0.0,"(45, 41, 29)","(0.9999999999999998, 0.9999999999999999, 2.0)","(5, 5, 5, 35, 31, 20)","(-7.661187526697667, 38.071072921735265, -6.856598575606977)","(21.77200335289187, 21.73512154233026, 15.01709974853311)",ec5cfeeac2d6367076a35892dd609ae5f79af205,"(45, 41, 29)","(0.9999999999999998, 0.9999999999999999, 2.0)",6.0,5965.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-29CE8C38A1,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,a531f7865beea4c214a8df46aef80615397d870a,7.419909954071045,3.2789189094070332,0.3782691955566406,"(56, 51, 26)","(1.0, 0.9999999999999999, 2.0)","(6, 7, 0, 43, 37, 20)","(-7.362746949225681, 23.81090645887612, -32.63874174086167)","(25.892189384800965, 23.574638118214718, 9.82192400482509)",a70df859012d035f56f1b815363afce50e1889a0,"(56, 51, 26)","(1.0, 0.9999999999999999, 2.0)",8.0,6632.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-36EEC399FC,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,203fa6c40933e6bfaf30cbdb647813492a95e962,7.804792881011963,3.673762389704908,0.38692787289619446,"(42, 48, 26)","(0.9999999999999999, 1.0, 1.9999999999999998)","(7, 5, 3, 27, 36, 15)","(-9.5570714998617, 38.36128077130422, 54.28959188479172)","(20.53457738748628, 26.212952799121844, 7.076838638858398)",ad00f720b1a3e5e1531c6e12ba68f6fd52c0d2cd,"(42, 48, 26)","(0.9999999999999999, 1.0, 1.9999999999999998)",10.0,911.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-E740D52D51,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,6496eae7b877dd6613dd443957ac8f617e92dea6,14.548617362976074,3.577207097869184,-0.02973734214901924,"(90, 76, 34)","(0.9999999999999998, 1.0, 2.0)","(8, 5, 0, 77, 66, 29)","(-9.840389040351788, 35.41299232972773, 51.151713717161364)","(47.4947878994171, 34.24886184742373, 12.246181338552525)",5d91b20e26260a67091a88d5a86a957a3622213f,"(90, 76, 34)","(0.9999999999999998, 1.0, 2.0)",4.0,23503.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-D032350B9E,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,ab51941d88934c57a150440cff1a8f8cdcb2a42d,7.889171600341797,3.034753953365332,0.0,"(35, 28, 27)","(1.0, 1.0000000000000002, 1.9999999999999998)","(8, 6, 5, 19, 16, 18)","(-3.6202038224110353, 29.145670918947765, -61.33057213577393)","(18.31360946745562, 13.307692307692308, 11.934911242603551)",22d8078f760cdac47f7d3d0cd084e1a4a26b75d1,"(35, 28, 27)","(1.0, 1.0000000000000002, 1.9999999999999998)",9.0,169.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-1D343A7BA2,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,2e8afe4d885c36c25fec370f8a910b8edb36ab12,10.22502613067627,3.1191822734903445,-0.06210228055715561,"(52, 46, 30)","(1.0, 1.0, 2.0)","(6, 5, 5, 40, 32, 19)","(-7.8400125623568755, 35.55897580092572, 24.052126064136996)","(25.247813411078717, 21.15239862178638, 14.277763053273258)",8221e117211ebc1b6eac74502ad3fbc07fc13140,"(52, 46, 30)","(1.0, 1.0, 2.0)",2.0,3773.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-A83F2A8C19,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,9b6652626a5394742e168c045a7abe07f1972a96,8.210809707641602,2.959349057992336,0.2912357747554779,"(43, 49, 29)","(1.0, 1.0, 1.9999999999999998)","(17, 21, 6, 7, 16, 12)","(-25.306948061687176, 40.94210622266347, 33.48249467577604)","(19.608695652173914, 30.608695652173914, 10.347826086956522)",4027b9d164d6a50e4bc91b03643b84f5b8137b7b,"(43, 49, 29)","(1.0, 1.0, 1.9999999999999998)",7.0,46.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-AD61D63F8E,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,3ca6a72ff00f4e25c4e2ab92646a9ffc7b272bc7,5.640419006347656,2.611163459399917,0.33093130588531494,"(67, 63, 33)","(1.0000000000000002, 0.9999999999999999, 1.9999999999999998)","(9, 8, 1, 44, 34, 21)","(1.8262550615371573, -2.367648999862384, -41.779657707513074)","(32.01282051282051, 33.34615384615385, 8.102564102564102)",596cf067fcef2c7300f0a95ec2b503e15fbd7e48,"(67, 63, 33)","(1.0000000000000002, 0.9999999999999999, 1.9999999999999998)",12.0,78.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-1DA75142BB,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,5472cbabf140525e095fcffbae8295cb9f038aea,9.567140579223633,4.265425864939693,0.19725781679153442,"(41, 39, 25)","(1.0, 1.0, 2.0000000000000004)","(6, 8, 5, 29, 26, 18)","(17.531745358621958, 59.37028277849761, -50.08638779622295)","(19.237357259380097, 19.822593800978794, 13.705138662316477)",fd32949bd64c1290836fcc8aae86be9c3ef71c63,"(41, 39, 25)","(1.0, 1.0, 2.0000000000000004)",5.0,2452.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-AC72589A50,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,a0c895314864516c0cde6a1aab8ce82879e51aaa,6.994054794311523,2.6547735353032946,0.0,"(57, 50, 34)","(1.0, 1.0, 2.0)","(6, 9, 16, 38, 34, 15)","(-0.9699854217339414, 7.626019279204213, 6.7430168898477305)","(23.48661233993015, 17.58556461001164, 20.350407450523864)",35084285b7632fbdc526287e9569b7f2b00a2c82,"(57, 50, 34)","(1.0, 1.0, 2.0)",13.0,859.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-B1528A6D99,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,cc291b0d1d36d7115a062032ef8265465acfa71e,11.35279655456543,3.1236297850607353,-0.09014883637428284,"(44, 38, 35)","(1.0, 1.0, 1.9999999999999998)","(5, 6, 5, 34, 27, 23)","(-8.661368859649102, 29.3599162280702, -5.937560526315792)","(21.029331140350877, 16.362116228070175, 13.704769736842104)",fc3d1671f7dbaa960682b6a03b5de219fbf3b3e2,"(44, 38, 35)","(1.0, 1.0, 1.9999999999999998)",4.0,3648.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
